Accel X,Accel Y,Accel Z,MoCap X,Mocap Y,Mocap Z,Classification
-11.167540,0.925667,-5.701232,0.104600,0.883100,0.164600,2
-11.049859,1.278707,-5.622779,0.104400,0.882100,0.165700,2
-11.049859,1.278707,-5.622779,0.104200,0.881000,0.166800,2
-11.049859,1.514066,-5.662006,0.104300,0.879900,0.168200,2
-11.167540,1.592519,-5.740459,0.104300,0.878900,0.169800,2
-11.599031,1.788652,-5.818913,0.104400,0.877700,0.171600,2
-11.834392,1.867105,-5.858139,0.104600,0.876400,0.173400,2
-11.834392,1.867105,-5.858139,0.104800,0.875300,0.175700,2
-11.834392,1.945559,-5.975819,0.105000,0.873900,0.178100,2
-11.638259,1.906332,-6.015045,0.105400,0.872600,0.180900,2
-11.638259,1.906332,-6.015045,0.105600,0.871100,0.183900,2
-11.402899,1.749426,-6.289631,0.106000,0.869600,0.187100,2
-11.167540,1.435613,-6.838804,0.106200,0.868200,0.190700,2
-11.010633,1.121800,-6.838804,0.106500,0.866400,0.194500,2
-11.010633,1.121800,-6.838804,0.106800,0.864900,0.198700,2
-11.010633,0.847214,-7.113390,0.107100,0.863100,0.203000,2
-11.089087,0.768761,-7.113390,0.107200,0.861500,0.207800,2
-11.089087,0.768761,-7.113390,0.107400,0.859800,0.212800,2
-11.285219,0.807987,-7.074163,0.107600,0.858100,0.218200,2
-11.638259,0.925667,-7.074163,0.107800,0.856500,0.224000,2
-12.108978,1.082574,-7.191844,0.107800,0.854900,0.230100,2
-12.108978,1.082574,-7.191844,0.107800,0.853400,0.236600,2
-12.501244,1.239480,-7.309523,0.107700,0.851900,0.243500,2
-12.775829,1.317933,-7.544883,0.107600,0.850300,0.250800,2
-12.775829,1.317933,-7.544883,0.107400,0.848900,0.258400,2
-12.893510,1.317933,-7.780242,0.107100,0.847500,0.266500,2
-12.736604,1.239480,-8.015602,0.106800,0.846200,0.274900,2
-12.618924,1.043347,-8.172508,0.106300,0.844900,0.283800,2
-12.462017,0.807987,-8.211735,0.105800,0.843700,0.292900,2
-12.462017,0.807987,-8.211735,0.105100,0.842600,0.302400,2
-12.383564,0.611854,-8.290188,0.104400,0.841400,0.312300,2
-12.344337,0.376495,-8.290188,0.103500,0.840500,0.322500,2
-12.148205,0.298042,-8.329414,0.102500,0.839500,0.333100,2
-12.148205,0.298042,-8.329414,0.101500,0.838600,0.344100,2
-12.030524,0.219588,-8.447095,0.100300,0.837800,0.355500,2
-11.795166,0.258815,-8.486321,0.099100,0.837000,0.367300,2
-11.795166,0.258815,-8.486321,0.097900,0.836400,0.379500,2
-11.599031,0.376495,-8.486321,0.096600,0.835800,0.392000,2
-11.363672,0.494174,-8.447095,0.095300,0.835300,0.405000,2
-11.206766,0.611854,-8.368641,0.094100,0.834900,0.418400,2
-11.128313,0.729534,-8.368641,0.092700,0.834800,0.432100,2
-11.128313,0.729534,-8.368641,0.091400,0.834700,0.446200,2
-10.932179,0.768761,-8.329414,0.090000,0.834700,0.460700,2
-10.814501,0.768761,-8.407868,0.088600,0.834900,0.475500,2
-10.814501,0.768761,-8.407868,0.087300,0.835200,0.490600,2
-10.814501,0.768761,-8.407868,0.086000,0.835600,0.506000,2
-10.657594,0.729534,-8.447095,0.084700,0.836100,0.521600,2
-10.500687,0.533401,-8.407868,0.083200,0.836700,0.537500,2
-10.500687,0.533401,-8.407868,0.081800,0.837400,0.553500,2
-10.304554,0.533401,-8.525548,0.080300,0.838300,0.569800,2
-10.186874,0.415721,-8.604001,0.078800,0.839200,0.586100,2
-10.186874,0.415721,-8.604001,0.077300,0.840400,0.602700,2
-10.147647,0.180362,-8.643228,0.075800,0.841800,0.619400,2
-9.049303,-0.525717,-8.329414,0.074400,0.843400,0.636200,2
-8.970850,-0.486491,-8.368641,0.072900,0.845300,0.653100,2
-8.970850,-0.486491,-8.368641,0.071600,0.847400,0.670000,2
-8.892397,-0.486491,-8.407868,0.070200,0.849700,0.687100,2
-8.774717,-0.525717,-8.329414,0.068900,0.852200,0.704000,2
-8.774717,-0.525717,-8.329414,0.067600,0.855000,0.721000,2
-8.657037,-0.604170,-8.368641,0.066300,0.857900,0.737900,2
-8.539357,-0.761077,-8.290188,0.064900,0.861000,0.754700,2
-8.421678,-0.800303,-8.250961,0.063600,0.864300,0.771500,2
-8.421678,-0.800303,-8.250961,0.062200,0.867800,0.788200,2
-8.460904,-0.800303,-8.211735,0.060800,0.871300,0.804700,2
-8.382451,-0.917983,-8.250961,0.059300,0.875100,0.821000,2
-8.303997,-0.957210,-8.250961,0.057900,0.879000,0.837300,2
-8.303997,-0.957210,-8.250961,0.056400,0.883000,0.853300,2
-8.225544,-1.035663,-8.329414,0.055000,0.887000,0.869200,2
-8.186318,-1.192569,-8.329414,0.053400,0.891200,0.884800,2
-8.225544,-1.192569,-8.250961,0.051900,0.895600,0.900300,2
-8.225544,-1.192569,-8.250961,0.050400,0.899900,0.915600,2
-8.186318,-1.153343,-8.250961,0.049100,0.904200,0.930600,2
-8.107864,-1.153343,-8.172508,0.047700,0.908600,0.945400,2
-8.107864,-1.153343,-8.172508,0.046300,0.912800,0.959900,2
-8.068638,-1.153343,-8.133282,0.045000,0.917200,0.974200,2
-8.068638,-1.035663,-8.054829,0.043600,0.921600,0.988200,2
-8.186318,-0.917983,-8.054829,0.042300,0.925900,1.001900,2
-8.500131,-0.800303,-7.976376,0.041000,0.930100,1.015300,2
-8.500131,-0.800303,-7.976376,0.039600,0.934200,1.028400,2
-9.010077,-0.721850,-8.054829,0.038200,0.938400,1.041300,2
-9.559249,-0.564944,-8.094055,0.036700,0.942400,1.053700,2
-9.559249,-0.564944,-8.094055,0.035200,0.946200,1.065900,2
-10.069195,-0.486491,-8.133282,0.033700,0.950000,1.077700,2
-10.383007,-0.525717,-8.172508,0.032000,0.953600,1.089200,2
-10.892954,-0.486491,-8.290188,0.030400,0.957000,1.100500,2
-11.559806,-0.408037,-8.486321,0.028600,0.960300,1.111400,2
-11.559806,-0.408037,-8.486321,0.026700,0.963400,1.122000,2
-12.501244,-0.054998,-8.682454,0.024800,0.966300,1.132300,2
-13.128869,0.454948,-8.760907,0.022800,0.969000,1.142200,2
-13.128869,0.454948,-8.760907,0.020700,0.971400,1.151900,2
-13.246550,0.925667,-8.721681,0.018600,0.973700,1.161200,2
-12.736604,1.161027,-8.564775,0.016300,0.975800,1.170300,2
-12.736604,1.161027,-8.564775,0.014000,0.977500,1.178900,2
-12.069752,1.004120,-8.447095,0.011500,0.979200,1.187300,2
-12.069752,0.690307,-8.368641,0.009000,0.980300,1.195400,2
-11.402899,0.415721,-8.250961,0.006400,0.981300,1.203100,2
-10.932179,0.415721,-8.290188,0.003600,0.982100,1.210600,2
-10.932179,0.415721,-8.290188,0.000800,0.982700,1.217700,2
-10.775273,0.415721,-8.211735,-0.002100,0.982900,1.224400,2
-10.775273,0.572628,-8.133282,-0.005200,0.982700,1.230900,2
-10.775273,0.572628,-8.133282,-0.008500,0.982400,1.237000,2
-10.853726,1.357160,-8.015602,-0.011700,0.981900,1.242900,2
-10.932179,1.357160,-8.094055,-0.015100,0.981000,1.248300,2
-11.089087,1.788652,-8.094055,-0.018500,0.979800,1.253500,2
-11.206766,2.063239,-8.094055,-0.022000,0.978400,1.258200,2
-11.206766,2.063239,-8.094055,-0.025700,0.976700,1.262800,2
-11.363672,2.063239,-8.211735,-0.029300,0.974700,1.267100,2
-11.442126,1.984785,-8.211735,-0.033200,0.972500,1.271000,2
-11.442126,1.984785,-8.211735,-0.037000,0.970100,1.274400,2
-11.481352,1.827879,-8.407868,-0.040900,0.967600,1.277700,2
-11.442126,1.592519,-8.407868,-0.045000,0.964900,1.280400,2
-11.402899,1.278707,-8.447095,-0.049100,0.962100,1.282700,2
-11.402899,1.278707,-8.447095,-0.053300,0.959000,1.284800,2
-11.206766,1.121800,-8.447095,-0.057500,0.956000,1.286200,2
-11.049859,1.043347,-8.407868,-0.061800,0.952900,1.287300,2
-10.814501,1.121800,-8.407868,-0.066000,0.949700,1.287800,2
-10.814501,1.121800,-8.407868,-0.070300,0.946600,1.287900,2
-10.579141,1.278707,-8.407868,-0.074500,0.943700,1.287500,2
-10.265328,1.435613,-8.447095,-0.078600,0.940800,1.286600,2
-10.029968,1.592519,-8.447095,-0.082600,0.938000,1.285200,2
-10.029968,1.592519,-8.447095,-0.086400,0.935200,1.283500,2
-9.755382,1.710199,-8.407868,-0.090200,0.932500,1.281500,2
-9.637702,1.749426,-8.407868,-0.093900,0.929900,1.279200,2
-9.637702,1.749426,-8.407868,-0.097600,0.927200,1.276600,2
-9.637702,1.710199,-8.329414,-0.101200,0.924500,1.273700,2
-9.559249,1.749426,-8.329414,-0.104800,0.922000,1.270600,2
-9.559249,1.788652,-8.290188,-0.108300,0.919400,1.267300,2
-9.559249,1.788652,-8.290188,-0.111500,0.917100,1.263700,2
-9.480796,1.827879,-8.290188,-0.114600,0.914800,1.260100,2
-9.441569,1.827879,-8.290188,-0.117500,0.912600,1.256200,2
-9.402342,1.867105,-8.368641,-0.120200,0.910500,1.252300,2
-9.363116,1.827879,-8.290188,-0.122700,0.908500,1.248300,2
-9.363116,1.827879,-8.290188,-0.125100,0.906700,1.244100,2
-9.323890,1.906332,-8.290188,-0.127300,0.905000,1.240000,2
-9.206209,2.024012,-8.211735,-0.129300,0.903600,1.235700,2
-9.206209,2.024012,-8.211735,-0.131200,0.902100,1.231300,2
-8.970850,2.141692,-8.172508,-0.132900,0.900600,1.226900,2
-8.735491,2.298598,-8.054829,-0.134600,0.899400,1.222300,2
-8.539357,2.455505,-7.858696,-0.136200,0.898300,1.217600,2
-8.539357,2.455505,-7.858696,-0.137600,0.897300,1.213000,2
-8.382451,2.612411,-7.584109,-0.139100,0.896400,1.208200,2
-8.264771,2.769317,-7.348750,-0.140400,0.895400,1.203400,2
-8.264771,2.769317,-7.348750,-0.141700,0.894500,1.198700,2
-8.225544,2.926224,-7.034937,-0.142800,0.893700,1.193900,2
-8.303997,2.965451,-6.878031,-0.143800,0.893000,1.189300,2
-8.578584,2.886997,-6.681898,-0.144600,0.892200,1.184700,2
-8.931623,2.730091,-6.485765,-0.145300,0.891500,1.180200,2
-8.931623,2.730091,-6.485765,-0.146000,0.890800,1.175800,2
-8.931623,2.494731,-6.407311,-0.146500,0.890000,1.171500,2
-9.284663,2.220145,-6.250405,-0.147000,0.889300,1.167400,2
-9.284663,2.220145,-6.250405,-0.147500,0.888500,1.163300,2
-9.520022,2.220145,-6.093498,-0.147800,0.887800,1.159400,2
-9.716155,2.063239,-5.897366,-0.148100,0.887100,1.155600,2
-9.912289,2.024012,-5.701232,-0.148300,0.886300,1.152000,2
-9.912289,2.024012,-5.701232,-0.148500,0.885500,1.148600,2
-10.108421,2.024012,-5.662006,-0.148600,0.884700,1.145300,2
-10.186874,1.867105,-5.662006,-0.148700,0.883900,1.142200,2
-10.186874,1.867105,-5.662006,-0.148800,0.883100,1.139300,2
-10.265328,1.749426,-5.505099,-0.148800,0.882200,1.136600,2
-10.265328,1.514066,-5.426646,-0.149000,0.881400,1.134200,2
-10.422234,1.317933,-5.505099,-0.149000,0.880400,1.132000,2
-10.579141,1.161027,-5.583552,-0.149100,0.879300,1.130200,2
-10.579141,1.161027,-5.583552,-0.149100,0.878200,1.128500,2
-10.853726,0.964894,-5.583552,-0.149300,0.876900,1.127300,2
-11.167540,0.964894,-5.505099,-0.149600,0.875600,1.126400,2
-11.206766,1.004120,-5.465873,-0.150000,0.874200,1.125700,2
-11.206766,1.004120,-5.465873,-0.150500,0.872700,1.125400,2
-11.010633,1.004120,-5.426646,-0.151100,0.871000,1.125400,2
-10.853726,1.082574,-5.348193,-0.152000,0.869400,1.125700,2
-10.853726,1.082574,-5.348193,-0.153000,0.867700,1.126400,2
-11.010633,1.239480,-5.387420,-0.154200,0.866100,1.127200,2
-11.324446,1.592519,-5.387420,-0.155700,0.864400,1.128300,2
-11.638259,2.024012,-5.230514,-0.157400,0.862700,1.129700,2
-11.638259,2.024012,-5.230514,-0.159300,0.861100,1.131200,2
-11.638259,2.298598,-5.191287,-0.161500,0.859400,1.133000,2
-11.245994,2.259372,-5.308967,-0.164100,0.857800,1.135000,2
-10.853726,2.063239,-5.544326,-0.166900,0.856200,1.137200,2
-10.853726,2.063239,-5.544326,-0.170100,0.854700,1.139600,2
-10.579141,1.592519,-5.779686,-0.173600,0.853200,1.142100,2
-10.461461,1.200253,-6.015045,-0.177300,0.851700,1.144800,2
-10.461461,1.200253,-6.015045,-0.181400,0.850400,1.147600,2
-10.500687,0.886441,-6.171951,-0.185900,0.849100,1.150500,2
-10.657594,0.690307,-6.250405,-0.190700,0.847900,1.153600,2
-10.853726,0.611854,-6.250405,-0.195800,0.846800,1.156800,2
-11.206766,0.651081,-6.250405,-0.201300,0.845800,1.160100,2
-11.206766,0.651081,-6.250405,-0.207200,0.845000,1.163500,2
-11.559806,0.768761,-6.446538,-0.213300,0.844200,1.167000,2
-11.952071,0.729534,-6.564218,-0.219800,0.843400,1.170500,2
-11.952071,0.729534,-6.564218,-0.226700,0.842900,1.174200,2
-12.226657,0.768761,-6.760351,-0.233900,0.842300,1.178100,2
-12.344337,0.690307,-6.838804,-0.241500,0.842000,1.182100,2
-12.344337,0.572628,-6.956484,-0.249400,0.841700,1.186200,2
-12.344337,0.376495,-7.113390,-0.257600,0.841600,1.190500,2
-12.344337,0.376495,-7.113390,-0.266200,0.841600,1.194900,2
-12.305111,0.180362,-7.152617,-0.275200,0.841800,1.199400,2
-12.148205,0.000000,-7.191844,-0.284300,0.842000,1.204200,2
-12.069752,-0.211904,-7.270297,-0.293900,0.842300,1.208900,2
-12.069752,-0.211904,-7.270297,-0.303500,0.842600,1.213800,2
-11.873619,-0.329584,-7.387976,-0.313500,0.843100,1.218700,2
-11.638259,-0.408037,-7.348750,-0.323800,0.843700,1.223500,2
-11.442126,-0.408037,-7.387976,-0.334200,0.844300,1.228500,2
-11.442126,-0.329584,-7.348750,-0.344900,0.845100,1.233300,2
-11.245994,-0.172678,-7.309523,-0.355600,0.846100,1.238200,2
-11.245994,-0.172678,-7.309523,-0.366600,0.847200,1.243000,2
-11.128313,-0.172678,-7.270297,-0.377700,0.848500,1.247900,2
-11.089087,-0.054998,-7.309523,-0.388900,0.849900,1.252700,2
-11.089087,-0.054998,-7.309523,-0.400200,0.851600,1.257400,2
-11.049859,-0.054998,-7.427203,-0.411600,0.853400,1.262100,2
-11.049859,-0.133451,-7.584109,-0.423000,0.855400,1.266700,2
-11.049859,-0.211904,-7.584109,-0.434500,0.857700,1.271100,2
-11.049859,-0.211904,-7.584109,-0.445900,0.860100,1.275500,2
-10.892954,-0.290357,-7.544883,-0.457400,0.862700,1.279700,2
-10.657594,-0.486491,-7.544883,-0.468900,0.865400,1.283900,2
-10.657594,-0.486491,-7.544883,-0.480300,0.868400,1.287800,2
-10.500687,-0.604170,-7.544883,-0.491600,0.871400,1.291600,2
-10.304554,-0.682624,-7.427203,-0.502900,0.874600,1.295300,2
-10.147647,-0.800303,-7.387976,-0.514200,0.877800,1.298700,2
-10.029968,-0.917983,-7.466430,-0.525400,0.881200,1.302000,2
-9.833835,-1.035663,-7.466430,-0.536500,0.884500,1.305200,2
-9.833835,-1.035663,-7.466430,-0.547500,0.888000,1.308100,2
-9.637702,-1.035663,-7.544883,-0.558300,0.891500,1.310900,2
-9.480796,-0.996436,-7.505656,-0.569200,0.895200,1.313500,2
-9.245436,-1.074890,-7.584109,-0.579800,0.899000,1.316000,2
-9.245436,-1.074890,-7.584109,-0.590200,0.902700,1.318300,2
-9.049303,-1.074890,-7.584109,-0.600400,0.906500,1.320500,2
-8.931623,-1.074890,-7.584109,-0.610500,0.910300,1.322400,2
-8.696263,-1.074890,-7.623336,-0.620500,0.914200,1.324000,2
-8.657037,-0.996436,-7.623336,-0.630300,0.918000,1.325400,2
-8.539357,-0.917983,-7.623336,-0.639800,0.921700,1.326600,2
-8.539357,-0.917983,-7.623336,-0.649200,0.925400,1.327700,2
-8.500131,-0.839530,-7.584109,-0.658400,0.929100,1.328400,2
-8.421678,-0.800303,-7.662562,-0.667400,0.932700,1.329000,2
-8.421678,-0.800303,-7.662562,-0.676100,0.936100,1.329300,2
-8.343225,-0.878757,-7.741016,-0.684600,0.939500,1.329300,2
-8.303997,-0.878757,-7.741016,-0.692900,0.942800,1.329200,2
-8.147091,-0.917983,-7.780242,-0.701000,0.945900,1.328700,2
-8.147091,-0.917983,-7.780242,-0.708900,0.948900,1.328000,2
-8.029411,-0.996436,-7.780242,-0.716600,0.951800,1.327100,2
-7.950958,-1.074890,-7.819469,-0.724000,0.954500,1.326000,2
-7.911731,-1.153343,-7.897922,-0.731200,0.956900,1.324700,2
-7.911731,-1.153343,-7.937149,-0.738200,0.959200,1.323200,2
-7.990185,-1.153343,-7.897922,-0.744900,0.961300,1.321400,2
-8.029411,-1.035663,-7.897922,-0.751400,0.963200,1.319500,2
-8.029411,-1.035663,-7.897922,-0.757700,0.964900,1.317400,2
-8.068638,-0.917983,-7.897922,-0.763600,0.966400,1.315000,2
-8.186318,-0.721850,-7.819469,-0.769300,0.967700,1.312600,2
-8.460904,-0.368811,-7.819469,-0.774800,0.968700,1.309900,2
-8.853169,-0.094225,-7.819469,-0.780100,0.969500,1.306900,2
-8.853169,-0.094225,-7.819469,-0.785000,0.970100,1.303900,2
-9.402342,0.180362,-7.819469,-0.789800,0.970400,1.300600,2
-9.990742,0.454948,-7.897922,-0.794200,0.970500,1.297200,2
-9.990742,0.690307,-8.054829,-0.798400,0.970400,1.293600,2
-10.500687,0.807987,-8.133282,-0.802300,0.969900,1.289700,3
-10.500687,0.807987,-8.133282,-0.806000,0.969200,1.285700,3
-11.049859,0.925667,-8.054829,-0.809400,0.968200,1.281600,3
-11.520579,0.925667,-8.133282,-0.812500,0.967000,1.277200,3
-11.520579,0.925667,-8.133282,-0.815400,0.965500,1.272700,3
-11.991299,1.043347,-8.172508,-0.817900,0.963900,1.268100,3
-12.344337,1.239480,-8.250961,-0.820300,0.961900,1.263200,3
-12.540471,1.592519,-8.447095,-0.822300,0.959800,1.258200,3
-12.344337,1.984785,-8.447095,-0.824000,0.957400,1.253200,3
-12.344337,1.984785,-8.447095,-0.825400,0.955000,1.248000,3
-11.952071,2.259372,-8.447095,-0.826500,0.952300,1.242700,3
-11.520579,2.377052,-8.447095,-0.827100,0.949700,1.237400,3
-11.089087,2.612411,-8.447095,-0.827500,0.946900,1.232000,3
-10.657594,2.730091,-8.407868,-0.827500,0.944100,1.226400,3
-10.657594,2.730091,-8.407868,-0.827100,0.941300,1.221000,3
-10.383007,3.004677,-8.407868,-0.826200,0.938600,1.215400,3
-10.265328,3.200810,-8.290188,-0.825000,0.935800,1.209800,3
-10.186874,3.396943,-8.290188,-0.823300,0.933100,1.204200,3
-10.147647,3.436169,-8.290188,-0.821300,0.930600,1.198600,3
-10.147647,3.436169,-8.290188,-0.818800,0.928200,1.193000,3
-10.108421,3.514623,-8.250961,-0.816000,0.925800,1.187600,3
-10.147647,3.475396,-8.250961,-0.812900,0.923600,1.182200,3
-10.147647,3.475396,-8.250961,-0.809500,0.921500,1.177000,3
-10.147647,3.396943,-8.290188,-0.805900,0.919600,1.172000,3
-10.147647,3.200810,-8.407868,-0.802000,0.917700,1.167100,3
-8.892397,2.180918,-8.957041,-0.798000,0.916000,1.162500,2
-8.853169,2.298598,-8.800134,-0.793900,0.914200,1.158000,2
-8.853169,2.455505,-8.604001,-0.789700,0.912700,1.153700,2
-8.853169,2.533958,-8.447095,-0.785500,0.911200,1.149600,2
-8.853169,2.533958,-8.447095,-0.781100,0.909800,1.145700,2
-8.774717,2.690864,-8.211735,-0.776700,0.908500,1.142100,2
-8.735491,2.690864,-8.054829,-0.772200,0.907000,1.138800,2
-8.657037,2.690864,-7.858696,-0.767700,0.905800,1.135700,2
-8.657037,2.690864,-7.858696,-0.763400,0.904800,1.132700,2
-8.617810,2.651638,-7.858696,-0.759100,0.903900,1.129900,2
-8.578584,2.573185,-7.466430,-0.754600,0.902900,1.127200,2
-8.578584,2.573185,-7.466430,-0.750100,0.902000,1.124800,2
-8.735491,2.533958,-7.270297,-0.745700,0.901100,1.122600,2
-8.931623,2.533958,-6.995710,-0.741200,0.900200,1.120500,2
-9.245436,2.455505,-6.760351,-0.736800,0.899400,1.118500,2
-9.245436,2.455505,-6.760351,-0.732400,0.898700,1.116700,2
-9.637702,2.377052,-6.681898,-0.727900,0.898000,1.114900,2
-9.912289,2.102465,-6.564218,-0.723500,0.897200,1.113400,2
-10.147647,1.945559,-6.250405,-0.719100,0.896500,1.112000,2
-10.147647,1.945559,-6.250405,-0.714800,0.895700,1.110700,2
-10.343781,1.945559,-5.897366,-0.710500,0.894900,1.109600,2
-10.461461,2.063239,-5.505099,-0.706200,0.894100,1.108600,2
-10.461461,2.063239,-5.505099,-0.702200,0.893300,1.107800,2
-10.383007,2.141692,-5.112833,-0.698200,0.892500,1.107000,2
-10.304554,2.024012,-4.955927,-0.694300,0.891700,1.106400,2
-10.343781,1.670973,-4.720567,-0.690700,0.890800,1.106000,2
-10.343781,1.670973,-4.720567,-0.687100,0.889900,1.105700,2
-10.461461,1.435613,-4.681341,-0.683600,0.889000,1.105500,2
-10.657594,1.317933,-4.563661,-0.680300,0.887900,1.105500,2
-10.736047,1.396386,-4.445981,-0.677200,0.886900,1.105400,2
-10.736047,1.396386,-4.445981,-0.674200,0.885800,1.105600,2
-10.971407,1.474840,-4.289075,-0.671400,0.884800,1.105900,2
-11.324446,1.631746,-4.249848,-0.668700,0.883600,1.106200,2
-11.559806,1.710199,-4.249848,-0.666300,0.882400,1.106700,2
-11.559806,1.710199,-4.249848,-0.663900,0.881100,1.107100,2
-11.873619,1.827879,-4.249848,-0.661900,0.879800,1.107600,2
-12.108978,1.984785,-4.249848,-0.660000,0.878400,1.108200,2
-12.108978,1.984785,-4.249848,-0.658400,0.877000,1.108900,2
-12.265884,2.102465,-4.289075,-0.656900,0.875500,1.109500,2
-12.305111,2.259372,-4.289075,-0.655800,0.873900,1.110200,2
-12.305111,2.259372,-4.289075,-0.654900,0.872300,1.110700,2
-12.069752,2.337825,-4.289075,-0.654300,0.870600,1.111300,2
-11.716712,2.220145,-4.367528,-0.654000,0.868800,1.111800,2
-11.206766,1.945559,-4.524434,-0.653700,0.867000,1.112000,2
-10.736047,1.631746,-4.720567,-0.653900,0.865100,1.112300,2
-10.736047,1.631746,-4.720567,-0.654200,0.863200,1.112500,2
-10.343781,1.435613,-4.955927,-0.654600,0.861300,1.112400,2
-10.108421,1.278707,-5.152060,-0.655400,0.859300,1.112200,2
-10.108421,1.278707,-5.152060,-0.656300,0.857300,1.111700,2
-9.990742,1.357160,-5.308967,-0.657300,0.855500,1.111100,2
-9.912289,1.553293,-5.308967,-0.658500,0.853600,1.110300,2
-9.951514,1.710199,-5.387420,-0.660000,0.851900,1.109200,2
-9.990742,1.788652,-5.465873,-0.661400,0.850200,1.107700,2
-9.990742,1.788652,-5.465873,-0.663000,0.848600,1.105900,2
-10.108421,1.945559,-5.622779,-0.664800,0.847000,1.103800,2
-10.265328,1.906332,-5.975819,-0.666600,0.845500,1.101300,2
-10.265328,1.906332,-5.975819,-0.668300,0.844000,1.098500,2
-10.265328,1.788652,-6.171951,-0.670200,0.842600,1.095300,2
-10.579141,1.670973,-6.446538,-0.672000,0.841200,1.091700,2
-10.932179,1.670973,-6.603444,-0.674000,0.840000,1.087700,2
-10.932179,1.670973,-6.603444,-0.675900,0.838800,1.083400,2
-11.206766,1.514066,-6.799577,-0.677900,0.837700,1.078700,2
-11.442126,1.474840,-6.878031,-0.679900,0.836600,1.073400,2
-11.638259,1.396386,-6.878031,-0.681900,0.835700,1.067700,2
-11.755939,1.396386,-6.995710,-0.683900,0.835000,1.061700,2
-11.755939,1.396386,-6.995710,-0.685900,0.834500,1.055100,2
-11.795166,1.396386,-7.152617,-0.687900,0.834000,1.048100,2
-11.795166,1.514066,-7.309523,-0.690100,0.833600,1.040900,2
-11.795166,1.514066,-7.309523,-0.692400,0.833500,1.033200,2
-11.599031,1.514066,-7.427203,-0.694500,0.833700,1.024700,2
-11.402899,1.553293,-7.466430,-0.696900,0.833900,1.016000,2
-11.206766,1.553293,-7.584109,-0.699300,0.834200,1.006900,2
-11.206766,1.553293,-7.584109,-0.701700,0.834700,0.997400,2
